"Item Code","Colour Code","Item Description","Enriched Description",image_1,image_2,image_3,image_4,image_5,image_6,image_7
M9210091A,02O,"Badgeman Belt","An essential accessory all year round the Badgeman Belt combines premium and vintage perfectly. Buckle fastening, 100% Buffalo leather, Embossed logo patch. S - 80cm M - 90cm L - 102cm XL - 114cm Belt size is measured from the tip of the belt pin to the middle strap hole and is approximate.",https://image1.superdry.com/static/images/products/upload9223368955666225515.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666225514.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666225513.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666225511.jpg,https://image1.superdry.com/static/images/products/m9210091a_02o_D9.jpg,,,,,,,,,,
M7010689A,17G,"Officers Slim Chino Trousers","Chinos have always been a versatile dress-up or dress-down piece, pair the Officers Slim Chino trousers with trainers or smart shoes. Slim Fit- With enough room to move, these slim fit chinos are cut for a sleek silhouette that sits close to the body yet are still easy to wear., Zip and button fastening, Five-pocket design, Belt loops, Signature patch logo.",https://image1.superdry.com/static/images/products/upload9223368955666035766.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666035774.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666035772.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666035768.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666035771.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666035770.jpg,https://image1.superdry.com/static/images/products/M7010689A_17G_D9.jpg,,,,,,,,
M1011245A,OZJ,"Organic Cotton Essential Logo T-Shirt","Wardrobe staples don't come much more classic than the crew neck tee. The Essential Logo T-shirt is as happy being that ideal foundation layering piece as it is being front and centre as the hero of your outfit. Layer up under your favourite zip hoodie and jacket, roll your way with shorts or go all classic with faded denim - whichever way you choose to go, there's almost boundless versatility with this tee. Slim fit – designed to fit closer to the body for a more tailored look, Ribbed crew neckline, Short sleeves, Embroidered logo, Signature logo tab.",https://image1.superdry.com/static/images/products/upload9223368955666181112.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666181111.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666181105.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666181107.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666181108.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666181109.jpg,https://image1.superdry.com/static/images/products/M1011245A_OZJ_D9.jpg,,,,,,,,
M1011245A,07A,"Organic Cotton Essential Logo T-Shirt","Wardrobe staples don't come much more classic than the crew neck tee. The Essential Logo T-shirt is as happy being that ideal foundation layering piece as it is being front and centre as the hero of your outfit. Layer up under your favourite zip hoodie and jacket, roll your way with shorts or go all classic with faded denim - whichever way you choose to go, there's almost boundless versatility with this tee. Slim fit – designed to fit closer to the body for a more tailored look, Ribbed crew neckline, Short sleeves, Embroidered logo, Signature logo tab.",https://image1.superdry.com/static/images/products/upload9223368955666226579.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666226578.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666226572.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666226574.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666226575.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666226576.jpg,https://image1.superdry.com/static/images/products/M1011245A_07A_D9.jpg,,,,,,,,
W7010137A,LO3,"Slim Cargo Pant","Description yet to be provided",,,,,,,,,,,,,,,
M1011170A,01C,"Organic Cotton Essential Logo V Neck T-Shirt","The V-neck tee is one of those wardrobe staples. Bringing a different edge to your look than its crew neck cousin, it's as happy being that foundation layering piece as it is being front and centre as the hero of your outfit. No matter which way you choose to wear this classic, you can be sure you've got yourself a reliable wardrobe partner. Slim fit – designed to fit closer to the body for a more tailored look, V-neck, Short sleeves, Embroidered logo, Signature logo tab.",https://image1.superdry.com/static/images/products/upload9223368955666217471.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666217470.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666217467.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666217466.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666217464.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666217468.jpg,https://image1.superdry.com/static/images/products/M1011170A_01C_D9.jpg,,,,,,,,
M1011170A,02A,"Organic Cotton Essential Logo V Neck T-Shirt","The V-neck tee is one of those wardrobe staples. Bringing a different edge to your look than its crew neck cousin, it's as happy being that foundation layering piece as it is being front and centre as the hero of your outfit. No matter which way you choose to wear this classic, you can be sure you've got yourself a reliable wardrobe partner. Slim fit – designed to fit closer to the body for a more tailored look, V-neck, Short sleeves, Embroidered logo, Signature logo tab.",https://image1.superdry.com/static/images/products/upload9223368955666178889.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666178888.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666178883.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666178885.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666178886.jpg,https://image1.superdry.com/static/images/products/M1011170A_02A_D9.jpg,,,,,,,,,
M1011170A,98T,"Organic Cotton Essential Logo V Neck T-Shirt","The V-neck tee is one of those wardrobe staples. Bringing a different edge to your look than its crew neck cousin, it's as happy being that foundation layering piece as it is being front and centre as the hero of your outfit. No matter which way you choose to wear this classic, you can be sure you've got yourself a reliable wardrobe partner. Slim fit – designed to fit closer to the body for a more tailored look, V-neck, Short sleeves, Embroidered logo, Signature logo tab.",https://image1.superdry.com/static/images/products/upload9223368955666181130.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666181129.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666181122.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666181124.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666181125.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666181126.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666181127.jpg,,,,,,,,
M1011245A,33B,"Organic Cotton Essential Logo T-Shirt","Wardrobe staples don't come much more classic than the crew neck tee. The Essential Logo T-shirt is as happy being that ideal foundation layering piece as it is being front and centre as the hero of your outfit. Layer up under your favourite zip hoodie and jacket, roll your way with shorts or go all classic with faded denim - whichever way you choose to go, there's almost boundless versatility with this tee. Slim fit – designed to fit closer to the body for a more tailored look, Ribbed crew neckline, Short sleeves, Embroidered logo, Signature logo tab.",https://image1.superdry.com/static/images/products/upload9223368955666221215.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666221214.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666221208.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666221211.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666221210.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666221212.jpg,https://image1.superdry.com/static/images/products/M1011245A_33B_D9.jpg,,,,,,,,
W7010712A,4EE,"Organic Cotton Slim Cargo Pants","A great alternative to your everyday jeans. The slim cargo pants have been designed using organic cotton and feature a six-pocket design. Slim fit – designed to fit closer to the body for a more tailored look, Main button and zip fastening, Six pocket design, Belt loops, Signature logo patch. Made with organic cotton grown using natural rather than chemical pesticides and fertilisers. The healthier soil this creates uses up to 80% less water which is better for our planet and for the farmers who grow it.",https://image1.superdry.com/static/images/products/upload9223368955666177324.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666177323.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666177316.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666177320.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666177319.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666177318.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666177321.jpg,,,,,,,,
W7010712A,LO3,"Organic Cotton Slim Cargo Pants","A great alternative to your everyday jeans. The slim cargo pants have been designed using organic cotton and feature a six-pocket design. Slim fit – designed to fit closer to the body for a more tailored look, Main button and zip fastening, Six pocket design, Belt loops, Signature logo patch. Made with organic cotton grown using natural rather than chemical pesticides and fertilisers. The healthier soil this creates uses up to 80% less water which is better for our planet and for the farmers who grow it.",https://image1.superdry.com/static/images/products/upload9223368955666180064.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666180063.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666180059.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666180055.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666180057.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666180058.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666180060.jpg,,,,,,,,
M1011245A,5XD,"Organic Cotton Essential Logo T-Shirt","Wardrobe staples don't come much more classic than the crew neck tee. The Essential Logo T-shirt is as happy being that ideal foundation layering piece as it is being front and centre as the hero of your outfit. Layer up under your favourite zip hoodie and jacket, roll your way with shorts or go all classic with faded denim - whichever way you choose to go, there's almost boundless versatility with this tee. Slim fit – designed to fit closer to the body for a more tailored look, Ribbed crew neckline, Short sleeves, Embroidered logo, Signature logo tab.",https://image1.superdry.com/static/images/products/upload9223368955666220449.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666220448.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666220445.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666220443.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666220446.jpg,https://image1.superdry.com/static/images/products/M1011245A_5XD_D9.jpg,,,,,,,,,
M1011245A,5XB,"Organic Cotton Essential Logo T-Shirt","Wardrobe staples don't come much more classic than the crew neck tee. The Essential Logo T-shirt is as happy being that ideal foundation layering piece as it is being front and centre as the hero of your outfit. Layer up under your favourite zip hoodie and jacket, roll your way with shorts or go all classic with faded denim - whichever way you choose to go, there's almost boundless versatility with this tee. Slim fit – designed to fit closer to the body for a more tailored look, Ribbed crew neckline, Short sleeves, Embroidered logo, Signature logo tab.",https://image1.superdry.com/static/images/products/upload9223368955666179741.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666179740.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666179733.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666179735.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666179736.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666179737.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666179738.jpg,,,,,,,,
M1011245A,5XC,"Organic Cotton Essential Logo T-Shirt","Wardrobe staples don't come much more classic than the crew neck tee. The Essential Logo T-shirt is as happy being that ideal foundation layering piece as it is being front and centre as the hero of your outfit. Layer up under your favourite zip hoodie and jacket, roll your way with shorts or go all classic with faded denim - whichever way you choose to go, there's almost boundless versatility with this tee. Slim fit – designed to fit closer to the body for a more tailored look, Ribbed crew neckline, Short sleeves, Embroidered logo, Signature logo tab.",https://image1.superdry.com/static/images/products/upload9223368955666220627.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666220626.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666220620.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666220623.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666220622.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666220624.jpg,https://image1.superdry.com/static/images/products/M1011245A_5XC_D9.jpg,,,,,,,,
M1011170A,5WB,"Organic Cotton Essential Logo V Neck T-Shirt","The V-neck tee is one of those wardrobe staples. Bringing a different edge to your look than its crew neck cousin, it's as happy being that foundation layering piece as it is being front and centre as the hero of your outfit. No matter which way you choose to wear this classic, you can be sure you've got yourself a reliable wardrobe partner. Slim fit – designed to fit closer to the body for a more tailored look, V-neck, Short sleeves, Embroidered logo, Signature logo tab.",https://image1.superdry.com/static/images/products/upload9223368955666204351.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666204350.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666204344.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666204346.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666204347.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666204348.jpg,https://image1.superdry.com/static/images/products/M1011170A_5WB_D9.jpg,,,,,,,,
M1011245A,5WW,"Organic Cotton Essential Logo T-Shirt","Wardrobe staples don't come much more classic than the crew neck tee. The Essential Logo T-shirt is as happy being that ideal foundation layering piece as it is being front and centre as the hero of your outfit. Layer up under your favourite zip hoodie and jacket, roll your way with shorts or go all classic with faded denim - whichever way you choose to go, there's almost boundless versatility with this tee. Slim fit – designed to fit closer to the body for a more tailored look, Ribbed crew neckline, Short sleeves, Embroidered logo, Signature logo tab.",https://image1.superdry.com/static/images/products/upload9223368955666213813.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666213812.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666213809.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666213807.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666213810.jpg,https://image1.superdry.com/static/images/products/M1011245A_5WW_D9.jpg,,,,,,,,,
M1011245A,44C,"Organic Cotton Essential Logo T-Shirt","Wardrobe staples don't come much more classic than the crew neck tee. The Essential Logo T-shirt is as happy being that ideal foundation layering piece as it is being front and centre as the hero of your outfit. Layer up under your favourite zip hoodie and jacket, roll your way with shorts or go all classic with faded denim - whichever way you choose to go, there's almost boundless versatility with this tee. Slim fit – designed to fit closer to the body for a more tailored look, Ribbed crew neckline, Short sleeves, Embroidered logo, Signature logo tab.",https://image1.superdry.com/static/images/products/upload9223368955666204359.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666204358.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666204354.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666204352.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666204355.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666204356.jpg,https://image1.superdry.com/static/images/products/M1011245A_44C_D9.jpg,,,,,,,,
M1011336A,02A,"Core Logo T-Shirt","It doesn't get much more classic than this branded t-shirt! We've always prided ourselves on our comfortable, high-quality products, from our most iconic jackets to our most reliable tees. Wear this and you'll show that you're a part of the Superdry family and our positive message. You can't go wrong with wearing this in combination with jeans and trainers. Slim fit – designed to fit closer to the body for a more tailored look, Ribbed crew neck collar, Short sleeves, Printed Superdry logo.",https://image1.superdry.com/static/images/products/upload9223368955665926008.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955665926007.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955665926005.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955665926002.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955665926003.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955665926004.jpg,https://image1.superdry.com/static/images/products/M1011336A_02A_D9.jpg,,,,,,,,
M7010793A,HDP,"Organic Cotton Core Cargo Pants","These versatile cargo pants will bring an unconventional yet authentic style to your wardrobe. Practical and comfortable, they're a must-have this season. Slim fit – designed to fit closer to the body for a more tailored look, Button and zip fastening, Three front pockets, Belt loops, Two side leg pockets with poppers, Two back pockets with popper, Classic Superdry patch. Made with organic cotton grown using natural rather than chemical pesticides and fertilisers. The healthier soil this creates uses up to 80% less water which is better for our planet and for the farmers who grow it.",https://image1.superdry.com/static/images/products/upload9223368955666216300.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666216299.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666216296.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666216294.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666216292.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666216295.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666216297.jpg,,,,,,,,
M3110348A,JGQ,"Organic Cotton Trunk Triple Pack","Comfort meets sustainability with our Organic Cotton Trunk Multi Triple Pack. Made with a soft and stretchy material, you can maintain your minimalist style whilst lessening your impact on the planet. Elasticated waistband, Mid-length design, Signature logo detailing, Made with Organic Cotton. Made with organic cotton grown using natural rather than chemical pesticides and fertilisers. The healthier soil this creates uses up to 80% less water which is better for our planet and for the farmers who grow it.",https://image1.superdry.com/static/images/products/upload9223368955665981370.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955665981369.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955665981368.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955665981367.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955665981365.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955665981366.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955665981364.jpg,,,,,,,,
M3110340A,33B,"Organic Cotton Boxer Dual Logo Double Pack","Our Organic Cotton Dual Logo boxers are comfortable and stylish. Subtly branded with Superdry style, these boxers give you a premium feel thanks to their luxuriously soft fit. Elasticated waistband, Boxer style, Signature branding.",https://image1.superdry.com/static/images/products/upload9223368955666216524.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666216523.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666216522.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666216518.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666216519.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666216520.jpg,https://image1.superdry.com/static/images/products/m3110340a_33b_D9.jpg,,,,,,,,
M7010793A,3LS,"Organic Cotton Core Cargo Pants","These versatile cargo pants will bring an unconventional yet authentic style to your wardrobe. Practical and comfortable, they're a must-have this season. Slim fit – designed to fit closer to the body for a more tailored look, Button and zip fastening, Three front pockets, Belt loops, Two side leg pockets with poppers, Two back pockets with popper, Classic Superdry patch. Made with organic cotton grown using natural rather than chemical pesticides and fertilisers. The healthier soil this creates uses up to 80% less water which is better for our planet and for the farmers who grow it.",https://image1.superdry.com/static/images/products/upload9223368955666215970.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666215969.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666215966.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666215964.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666215962.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666215965.jpg,https://image1.superdry.com/static/images/products/zoom/upload9223368955666215967.jpg,,,,,,,,
